id slope lo hi inflection cell_id Run geo_accession source_name_ch1 description Model instrument runID fcID fcLane hour sampleType control debris numcells sampleName det_rate
0h_GSM1268993 0.155726761938814 0.00187697268079733 0.890425849562928 10.0748508505847 0h_GSM1268993 SRR1032943 GSM1268993 Myoblast_Cell T0_CT_C T0_CT_C10 Illumina HiSeq 2500 HWI-ST1233 229 H0L2PADXX 1 0h SC control well: FALSE debris: FALSE cells in well: 1 T0_CT_C10 0.00966265468723512
0h_GSM1268994 0.179694877586517 0.224651993419248 0.99771594787326 4.53084911222364 0h_GSM1268994 SRR1032944 GSM1268994 Myoblast_Cell T0_CT_C T0_CT_C11 Illumina HiSeq 2500 HWI-ST1233 229 H0L2PADXX 1 0h SC control well: FALSE debris: FALSE cells in well: 1 T0_CT_C11 0.111840989998305
0h_GSM1268995 0.143494996108284 0.268621139415596 0.999898653568244 3.38118885241804 0h_GSM1268995 SRR1032945 GSM1268995 Myoblast_Cell T0_CT_C T0_CT_C12 Illumina HiSeq 2500 HWI-ST1233 229 H0L2PADXX 1 0h SC control well: FALSE debris: FALSE cells in well: 1 T0_CT_C12 0.137586879132056
0h_GSM1268996 0.135989500052448 0.280588679623529 0.99956357198813 2.94104184084783 0h_GSM1268996 SRR1032946 GSM1268996 Myoblast_Cell T0_CT_D T0_CT_D01 Illumina HiSeq 2500 HWI-ST1233 229 H0L2PADXX 1 0h SC control well: FALSE debris: FALSE cells in well: 1 T0_CT_D01 0.148181895236481
0h_GSM1268997 0.174092130983119 0.20169269296121 0.998569548369543 4.29736982581447 0h_GSM1268997 SRR1032947 GSM1268997 Myoblast_Cell T0_CT_D T0_CT_D02 Illumina HiSeq 2500 HWI-ST1233 229 H0L2PADXX 1 0h SC control well: FALSE debris: FALSE cells in well: 1 T0_CT_D02 0.114341413798949
0h_GSM1268998 0.149468330791364 0.339833587395493 0.999999526187256 2.80648413984327 0h_GSM1268998 SRR1032948 GSM1268998 Myoblast_Cell T0_CT_D T0_CT_D03 Illumina HiSeq 2500 HWI-ST1233 229 H0L2PADXX 1 0h SC control well: FALSE debris: FALSE cells in well: 1 T0_CT_D03 0.152462281742668
0h_GSM1268999 0.140120792974799 0.00304809904555722 0.843599286380927 10.4373843613213 0h_GSM1268999 SRR1032949 GSM1268999 Myoblast_Cell T0_CT_D T0_CT_D04 Illumina HiSeq 2500 HWI-ST1233 229 H0L2PADXX 1 0h SC control well: FALSE debris: FALSE cells in well: 1 T0_CT_D04 0.0102983556535006
0h_GSM1269000 0.166686148808803 0.254815755955018 0.999993448927081 4.19156843159632 0h_GSM1269000 SRR1032950 GSM1269000 Myoblast_Cell T0_CT_D T0_CT_D05 Illumina HiSeq 2500 HWI-ST1233 229 H0L2PADXX 1 0h SC control well: FALSE debris: FALSE cells in well: 1 T0_CT_D05 0.120126292591965
0h_GSM1269001 0.1824042139549 0.259617702349498 0.979694280272991 4.13506455671924 0h_GSM1269001 SRR1032951 GSM1269001 Myoblast_Cell T0_CT_D T0_CT_D06 Illumina HiSeq 2500 HWI-ST1233 229 H0L2PADXX 1 0h SC control well: FALSE debris: FALSE cells in well: 1 T0_CT_D06 0.118664180369554
0h_GSM1269002 0.169456836707054 0.262892175842133 0.999889725339869 3.51545418018773 0h_GSM1269002 SRR1032952 GSM1269002 Myoblast_Cell T0_CT_D T0_CT_D07 Illumina HiSeq 2500 HWI-ST1233 229 H0L2PADXX 1 0h SC control well: FALSE debris: FALSE cells in well: 1 T0_CT_D07 0.137035938294626
0h_GSM1269003 0.154916340607898 0.219665637684971 0.990850829831193 3.76182789338657 0h_GSM1269003 SRR1032953 GSM1269003 Myoblast_Cell T0_CT_D T0_CT_D08 Illumina HiSeq 2500 HWI-ST1233 229 H0L2PADXX 1 0h SC control well: FALSE debris: FALSE cells in well: 1 T0_CT_D08 0.126525682319037
0h_GSM1269004 0.173631710565209 0.257522790294202 0.999763824402255 3.53255202457778 0h_GSM1269004 SRR1032954 GSM1269004 Myoblast_Cell T0_CT_D T0_CT_D09 Illumina HiSeq 2500 HWI-ST1233 229 H0L2PADXX 1 0h SC control well: FALSE debris: FALSE cells in well: 1 T0_CT_D09 0.13383624343109
0h_GSM1269006 0.173015678079272 0.237042973680722 0.98425942334542 4.14665293127463 0h_GSM1269006 SRR1032956 GSM1269006 Myoblast_Cell T0_CT_D T0_CT_D11 Illumina HiSeq 2500 HWI-ST1233 229 H0L2PADXX 1 0h SC control well: FALSE debris: FALSE cells in well: 1 T0_CT_D11 0.11946940159349
0h_GSM1269007 0.142306974782638 0.228842296309775 0.999386789322557 3.5687851111271 0h_GSM1269007 SRR1032957 GSM1269007 Myoblast_Cell T0_CT_D T0_CT_D12 Illumina HiSeq 2500 HWI-ST1233 229 H0L2PADXX 1 0h SC control well: FALSE debris: FALSE cells in well: 1 T0_CT_D12 0.132607221562977
0h_GSM1269008 0.139682002644606 0.332241128394321 1 3.22944711933956 0h_GSM1269008 SRR1032958 GSM1269008 Myoblast_Cell T0_CT_E T0_CT_E01 Illumina HiSeq 2500 HWI-ST1233 229 H0L2PADXX 1 0h SC control well: FALSE debris: FALSE cells in well: 1 T0_CT_E01 0.141337514833023
0h_GSM1269010 0.16491605520121 0.315292591927684 0.999999999854165 3.67976389920293 0h_GSM1269010 SRR1032960 GSM1269010 Myoblast_Cell T0_CT_E T0_CT_E03 Illumina HiSeq 2500 HWI-ST1233 229 H0L2PADXX 1 0h SC control well: FALSE debris: FALSE cells in well: 1 T0_CT_E03 0.132607221562977
0h_GSM1269011 0.163382308045087 0.230600383445597 0.984181095827522 4.00780718749746 0h_GSM1269011 SRR1032961 GSM1269011 Myoblast_Cell T0_CT_E T0_CT_E04 Illumina HiSeq 2500 HWI-ST1233 229 H0L2PADXX 1 0h SC control well: FALSE debris: FALSE cells in well: 1 T0_CT_E04 0.120910323783692
0h_GSM1269012 0.145908895026485 0.206741997328592 0.999338398348916 5.15466538356716 0h_GSM1269012 SRR1032962 GSM1269012 Myoblast_Cell T0_CT_E T0_CT_E05 Illumina HiSeq 2500 HWI-ST1233 229 H0L2PADXX 1 0h SC control well: FALSE debris: FALSE cells in well: 1 T0_CT_E05 0.0970503475165282
0h_GSM1269013 0.154511807608234 0.233467155416559 1 4.21550900300492 0h_GSM1269013 SRR1032963 GSM1269013 Myoblast_Cell T0_CT_E T0_CT_E06 Illumina HiSeq 2500 HWI-ST1233 229 H0L2PADXX 1 0h SC control well: FALSE debris: FALSE cells in well: 1 T0_CT_E06 0.114955924733006
0h_GSM1269014 0.177904745615975 0.245897921338561 1 4.28956936850351 0h_GSM1269014 SRR1032964 GSM1269014 Myoblast_Cell T0_CT_E T0_CT_E07 Illumina HiSeq 2500 HWI-ST1233 229 H0L2PADXX 1 0h SC control well: FALSE debris: FALSE cells in well: 1 T0_CT_E07 0.115189015087303
0h_GSM1269015 0.171256914986619 0.27540473679023 0.990610733112227 3.41664524538002 0h_GSM1269015 SRR1032965 GSM1269015 Myoblast_Cell T0_CT_E T0_CT_E08 Illumina HiSeq 2500 HWI-ST1233 229 H0L2PADXX 1 0h SC control well: FALSE debris: FALSE cells in well: 1 T0_CT_E08 0.137544499067639
0h_GSM1269016 0.173411466532383 0.225330556641111 0.999983351938274 3.52463386939412 0h_GSM1269016 SRR1032966 GSM1269016 Myoblast_Cell T0_CT_E T0_CT_E09 Illumina HiSeq 2500 HWI-ST1233 229 H0L2PADXX 1 0h SC control well: FALSE debris: FALSE cells in well: 1 T0_CT_E09 0.133899813527717
0h_GSM1269017 0.244036360014849 0.0423443271914394 0.99259369839541 6.0959649220434 0h_GSM1269017 SRR1032967 GSM1269017 Myoblast_Cell T0_CT_E T0_CT_E10 Illumina HiSeq 2500 HWI-ST1233 229 H0L2PADXX 1 0h SC control well: FALSE debris: FALSE cells in well: 1 T0_CT_E10 0.0467452110527208
0h_GSM1269018 0.172049791050791 0.212818850985772 1 4.37789203561878 0h_GSM1269018 SRR1032968 GSM1269018 Myoblast_Cell T0_CT_E T0_CT_E11 Illumina HiSeq 2500 HWI-ST1233 229 H0L2PADXX 1 0h SC control well: FALSE debris: FALSE cells in well: 1 T0_CT_E11 0.11137480928971
0h_GSM1269019 0.184296410490851 0.192749491807508 1 4.73891083636232 0h_GSM1269019 SRR1032969 GSM1269019 Myoblast_Cell T0_CT_E T0_CT_E12 Illumina HiSeq 2500 HWI-ST1233 229 H0L2PADXX 1 0h SC control well: FALSE debris: FALSE cells in well: 1 T0_CT_E12 0.102792846245126
0h_GSM1269020 0.175654913858295 0.349375322051009 0.999999982297465 3.10683643252973 0h_GSM1269020 SRR1032970 GSM1269020 Myoblast_Cell T0_CT_F T0_CT_F01 Illumina HiSeq 2500 HWI-ST1233 229 H0L2PADXX 1 0h SC control well: FALSE debris: FALSE cells in well: 1 T0_CT_F01 0.147927614849975
0h_GSM1269021 0.159976528359813 0.14987854973702 0.999894820556835 4.31002312388494 0h_GSM1269021 SRR1032971 GSM1269021 Myoblast_Cell T0_CT_F T0_CT_F02 Illumina HiSeq 2500 HWI-ST1233 229 H0L2PADXX 1 0h SC control well: FALSE debris: FALSE cells in well: 1 T0_CT_F02 0.112222410578064
0h_GSM1269022 0.170843399478224 0.285953497286681 0.999995851843589 3.3412905319465 0h_GSM1269022 SRR1032972 GSM1269022 Myoblast_Cell T0_CT_F T0_CT_F03 Illumina HiSeq 2500 HWI-ST1233 229 H0L2PADXX 1 0h SC control well: FALSE debris: FALSE cells in well: 1 T0_CT_F03 0.142100355992541
0h_GSM1269023 0.146347727394265 0.21399740442195 0.999943210395456 4.00365215268937 0h_GSM1269023 SRR1032973 GSM1269023 Myoblast_Cell T0_CT_F T0_CT_F04 Illumina HiSeq 2500 HWI-ST1233 229 H0L2PADXX 1 0h SC control well: FALSE debris: FALSE cells in well: 1 T0_CT_F04 0.122012205458552
0h_GSM1269024 0.16997284022403 0.186962181906474 0.995461740553452 4.3898642775848 0h_GSM1269024 SRR1032974 GSM1269024 Myoblast_Cell T0_CT_F T0_CT_F05 Illumina HiSeq 2500 HWI-ST1233 229 H0L2PADXX 1 0h SC control well: FALSE debris: FALSE cells in well: 1 T0_CT_F05 0.111078148838786
0h_GSM1269025 0.143054972052987 0.267229795256566 0.99997724461163 2.92467167137063 0h_GSM1269025 SRR1032975 GSM1269025 Myoblast_Cell T0_CT_F T0_CT_F06 Illumina HiSeq 2500 HWI-ST1233 229 H0L2PADXX 1 0h SC control well: FALSE debris: FALSE cells in well: 1 T0_CT_F06 0.149898287845398
0h_GSM1269026 0.156740659197946 0.287543867604787 0.999999999999225 3.51399312348491 0h_GSM1269026 SRR1032976 GSM1269026 Myoblast_Cell T0_CT_F T0_CT_F07 Illumina HiSeq 2500 HWI-ST1233 229 H0L2PADXX 1 0h SC control well: FALSE debris: FALSE cells in well: 1 T0_CT_F07 0.138201390066113
0h_GSM1269028 0.166106223882574 0.198486701315638 0.99265058726951 4.1802459110897 0h_GSM1269028 SRR1032978 GSM1269028 Myoblast_Cell T0_CT_F T0_CT_F09 Illumina HiSeq 2500 HWI-ST1233 229 H0L2PADXX 1 0h SC control well: FALSE debris: FALSE cells in well: 1 T0_CT_F09 0.1178165790812
0h_GSM1269030 0.205302504012083 0.159696707386905 0.999907754795062 4.62324470890079 0h_GSM1269030 SRR1032980 GSM1269030 Myoblast_Cell T0_CT_F T0_CT_F11 Illumina HiSeq 2500 HWI-ST1233 229 H0L2PADXX 1 0h SC control well: FALSE debris: FALSE cells in well: 1 T0_CT_F11 0.102135955246652
0h_GSM1269031 0.154273910756315 0.263219022607557 0.999800168801359 3.92369335175692 0h_GSM1269031 SRR1032981 GSM1269031 Myoblast_Cell T0_CT_F T0_CT_F12 Illumina HiSeq 2500 HWI-ST1233 229 H0L2PADXX 1 0h SC control well: FALSE debris: FALSE cells in well: 1 T0_CT_F12 0.127775894219359
0h_GSM1269032 0.14769677957894 0.253324374185955 0.999822115871659 2.87379731193299 0h_GSM1269032 SRR1032982 GSM1269032 Myoblast_Cell T0_CT_G T0_CT_G01 Illumina HiSeq 2500 HWI-ST1233 229 H0L2PADXX 1 0h SC control well: FALSE debris: FALSE cells in well: 1 T0_CT_G01 0.14892354636379
0h_GSM1269033 0.177063773577056 0.278034584531855 1 3.91844450932672 0h_GSM1269033 SRR1032983 GSM1269033 Myoblast_Cell T0_CT_G T0_CT_G02 Illumina HiSeq 2500 HWI-ST1233 229 H0L2PADXX 1 0h SC control well: FALSE debris: FALSE cells in well: 1 T0_CT_G02 0.127606373961688
0h_GSM1269034 0.16134318849614 0.215963260675202 1 4.29539673215085 0h_GSM1269034 SRR1032984 GSM1269034 Myoblast_Cell T0_CT_G T0_CT_G03 Illumina HiSeq 2500 HWI-ST1233 229 H0L2PADXX 1 0h SC control well: FALSE debris: FALSE cells in well: 1 T0_CT_G03 0.113197152059671
0h_GSM1269035 0.173021804504036 0.261153963329678 0.988785613303242 3.94219602226779 0h_GSM1269035 SRR1032985 GSM1269035 Myoblast_Cell T0_CT_G T0_CT_G04 Illumina HiSeq 2500 HWI-ST1233 229 H0L2PADXX 1 0h SC control well: FALSE debris: FALSE cells in well: 1 T0_CT_G04 0.124512629259196
0h_GSM1269038 0.169869882260522 0.230093342091777 0.991579239971391 3.6137367246322 0h_GSM1269038 SRR1032988 GSM1269038 Myoblast_Cell T0_CT_G T0_CT_G07 Illumina HiSeq 2500 HWI-ST1233 229 H0L2PADXX 1 0h SC control well: FALSE debris: FALSE cells in well: 1 T0_CT_G07 0.130276318020003
0h_GSM1269039 0.171732264385084 0.238881031153475 0.999985960971659 4.0178938907354 0h_GSM1269039 SRR1032989 GSM1269039 Myoblast_Cell T0_CT_G T0_CT_G08 Illumina HiSeq 2500 HWI-ST1233 229 H0L2PADXX 1 0h SC control well: FALSE debris: FALSE cells in well: 1 T0_CT_G08 0.120889133751483
0h_GSM1269040 0.160553588063635 0.279979258682524 0.999871973967363 3.87349001080033 0h_GSM1269040 SRR1032990 GSM1269040 Myoblast_Cell T0_CT_G T0_CT_G09 Illumina HiSeq 2500 HWI-ST1233 229 H0L2PADXX 1 0h SC control well: FALSE debris: FALSE cells in well: 1 T0_CT_G09 0.132141040854382
0h_GSM1269041 0.135232888345017 0.0035417943570888 0.800373383337866 10.8659029883338 0h_GSM1269041 SRR1032991 GSM1269041 Myoblast_Cell T0_CT_G T0_CT_G10 Illumina HiSeq 2500 HWI-ST1233 229 H0L2PADXX 1 0h SC control well: FALSE debris: FALSE cells in well: 1 T0_CT_G10 0.00923885404305815
0h_GSM1269042 0.156880840031071 0.190424348682987 0.999842884946605 3.93015551685286 0h_GSM1269042 SRR1032992 GSM1269042 Myoblast_Cell T0_CT_G T0_CT_G11 Illumina HiSeq 2500 HWI-ST1233 229 H0L2PADXX 1 0h SC control well: FALSE debris: FALSE cells in well: 1 T0_CT_G11 0.124597389388032
0h_GSM1269044 0.179723875245691 0.243575696546493 0.998520136212523 4.22388180921463 0h_GSM1269044 SRR1032994 GSM1269044 Myoblast_Cell T0_CT_H T0_CT_H01 Illumina HiSeq 2500 HWI-ST1233 229 H0L2PADXX 1 0h SC control well: FALSE debris: FALSE cells in well: 1 T0_CT_H01 0.118960840820478
0h_GSM1269045 0.166451380977741 0.23202127315185 0.991728144234645 3.68279435478773 0h_GSM1269045 SRR1032995 GSM1269045 Myoblast_Cell T0_CT_H T0_CT_H02 Illumina HiSeq 2500 HWI-ST1233 229 H0L2PADXX 1 0h SC control well: FALSE debris: FALSE cells in well: 1 T0_CT_H02 0.132013900661129
0h_GSM1269046 0.160395696594648 0.244135390851019 0.999959162628672 3.04657217047818 0h_GSM1269046 SRR1032996 GSM1269046 Myoblast_Cell T0_CT_H T0_CT_H03 Illumina HiSeq 2500 HWI-ST1233 229 H0L2PADXX 1 0h SC control well: FALSE debris: FALSE cells in well: 1 T0_CT_H03 0.148838786234955
0h_GSM1269047 0.164927432763887 0.241103161745159 1 4.10714099960546 0h_GSM1269047 SRR1032997 GSM1269047 Myoblast_Cell T0_CT_H T0_CT_H04 Illumina HiSeq 2500 HWI-ST1233 229 H0L2PADXX 1 0h SC control well: FALSE debris: FALSE cells in well: 1 T0_CT_H04 0.118770130530598
0h_GSM1269048 0.17145158584517 0.2003246007165 0.999978116293226 4.35375422648755 0h_GSM1269048 SRR1032998 GSM1269048 Myoblast_Cell T0_CT_H T0_CT_H05 Illumina HiSeq 2500 HWI-ST1233 229 H0L2PADXX 1 0h SC control well: FALSE debris: FALSE cells in well: 1 T0_CT_H05 0.113239532124089
0h_GSM1269051 0.169708371601273 0.19785402853609 0.999963692017568 3.98712614093407 0h_GSM1269051 SRR1033001 GSM1269051 Myoblast_Cell T0_CT_H T0_CT_H08 Illumina HiSeq 2500 HWI-ST1233 229 H0L2PADXX 1 0h SC control well: FALSE debris: FALSE cells in well: 1 T0_CT_H08 0.123262417358874
0h_GSM1269052 0.178945989525115 0.171114718555324 0.999850422594596 4.36493594237824 0h_GSM1269052 SRR1033002 GSM1269052 Myoblast_Cell T0_CT_H T0_CT_H09 Illumina HiSeq 2500 HWI-ST1233 229 H0L2PADXX 1 0h SC control well: FALSE debris: FALSE cells in well: 1 T0_CT_H09 0.114108323444652
0h_GSM1269053 0.192179584784214 0.00466651810138679 0.924147821982955 10.19961995772 0h_GSM1269053 SRR1033003 GSM1269053 Myoblast_Cell T0_CT_H T0_CT_H10 Illumina HiSeq 2500 HWI-ST1233 229 H0L2PADXX 1 0h SC control well: FALSE debris: FALSE cells in well: 1 T0_CT_H10 0.00926004407526699
0h_GSM1269055 0.188779112083723 0.144878476824683 0.999979279164433 4.59497607992374 0h_GSM1269055 SRR1033005 GSM1269055 Myoblast_Cell T0_CT_H T0_CT_H12 Illumina HiSeq 2500 HWI-ST1233 229 H0L2PADXX 1 0h SC control well: FALSE debris: FALSE cells in well: 1 T0_CT_H12 0.104254958467537
24h_GSM1269056 0.162895907326163 0.2364896045013 0.999231773335184 4.41560221031148 24h_GSM1269056 SRR1033006 GSM1269056 Myoblast_Cell T24_CT_A T24_CT_A01 Illumina HiSeq 2500 HWI-ST1233 226 H0NF2ADXX 1 24h SC control well: FALSE debris: FALSE cells in well: 1 T24_CT_A01 0.110166977453806
