method Batch dim1 dim2
tSNE_plx_20 high_detection 3.24146382384138 5.49002284256343
tSNE_plx_20 high_detection 0.327809844533574 4.41360245348547
tSNE_plx_20 high_detection -2.51106931461504 6.28961916202531
tSNE_plx_20 high_detection 2.94541832296594 0.287533399195906
tSNE_plx_20 high_detection -1.55819070387916 5.88370679624044
tSNE_plx_20 high_detection 1.26486522260293 3.10301343021996
tSNE_plx_20 high_detection -3.9012499560227 6.72600712454703
tSNE_plx_20 high_detection 4.60526151748922 5.58501132638533
tSNE_plx_20 high_detection -0.642279542127304 4.03173490931779
tSNE_plx_20 high_detection 0.959379128413864 3.59078677757378
tSNE_plx_20 high_detection 3.7816589149463 -0.112213691486918
tSNE_plx_20 high_detection -1.93370553577777 7.4940289813759
tSNE_plx_20 high_detection -3.2775858995294 3.556925118121
tSNE_plx_20 high_detection -4.86396003088747 2.0091194591727
tSNE_plx_20 high_detection 3.83928898847381 2.15112573146106
tSNE_plx_20 high_detection -0.0352957902190286 2.72065943389055
tSNE_plx_20 high_detection 0.126280824712356 7.54632819604623
tSNE_plx_20 high_detection 5.51870981632275 0.988336809402234
tSNE_plx_20 high_detection -1.63712791585609 1.71918946459796
tSNE_plx_20 high_detection 2.93671819140661 4.33235210365508
tSNE_plx_20 high_detection 0.471515800399727 5.90171060933891
tSNE_plx_20 high_detection -0.057146316195313 3.89819841532782
tSNE_plx_20 high_detection 2.32149722984665 2.94866853228104
tSNE_plx_20 high_detection -2.76235860590428 4.52465632039534
tSNE_plx_20 high_detection -1.72362237010551 4.62293855061292
tSNE_plx_20 high_detection -1.21111557347713 5.07858742561772
tSNE_plx_20 high_detection 1.0008076784262 5.39201578742817
tSNE_plx_20 high_detection 2.14715589736914 3.32849794091149
tSNE_plx_20 high_detection -0.927568734491815 3.20227805856663
tSNE_plx_20 high_detection 0.916273341491025 7.0341029370917
tSNE_plx_20 high_detection -3.50753361385191 0.815218136749215
tSNE_plx_20 high_detection -4.37269074958188 3.78513152959273
tSNE_plx_20 high_detection 2.09125082805577 4.90865792133119
tSNE_plx_20 high_detection -0.3744046396157 4.68660877332012
tSNE_plx_20 high_detection -2.29817118090849 3.81244217362467
tSNE_plx_20 high_detection 0.904085358322957 4.15963032730809
tSNE_plx_20 high_detection -0.630586347653485 5.91999199968149
tSNE_plx_20 high_detection 3.69553067432965 3.34730810142401
tSNE_plx_20 high_detection -0.86823563553181 6.89737480518958
tSNE_plx_20 high_detection -0.131789313191659 8.63839851611019
tSNE_plx_20 high_detection 2.3490594286719 1.53799229388836
tSNE_plx_20 high_detection -1.54168625081184 -0.117882337600475
tSNE_plx_20 high_detection -1.40528572844667 3.67075883606188
tSNE_plx_20 high_detection -3.02928057085432 2.30635247662138
tSNE_plx_20 high_detection 2.72434627761808 7.13637246881393
tSNE_plx_20 high_detection -3.00451212874466 5.38720034158457
tSNE_plx_20 high_detection -1.23486598304766 4.130883978399
tSNE_plx_20 high_detection -1.88768451950163 3.15706902682404
tSNE_plx_20 high_detection -1.01234816218231 2.74146779715438
tSNE_plx_20 high_detection 1.69636921499477 5.96739056230756
tSNE_plx_20 high_detection 0.177141940173786 5.64386241001063
tSNE_plx_20 high_detection -0.37311729208512 5.85715845966227
tSNE_plx_20 high_detection -3.89487264192943 4.85556243442592
tSNE_plx_20 high_detection 0.135997100097801 1.83956467688858
tSNE_plx_20 high_detection 3.86037076972663 2.07291921162576
tSNE_plx_20 high_detection -0.104897580625905 8.23976669659153
tSNE_plx_20 high_detection -0.396843811949097 3.06260908087654
tSNE_plx_20 high_detection 1.51422084403779 4.11916420687673
tSNE_plx_20 high_detection 0.0753306817028309 6.5745620670739
tSNE_plx_20 high_detection 2.8835247715725 5.38072565595662
tSNE_plx_20 high_detection 2.01762724109853 8.33218974088913
tSNE_plx_20 high_detection -0.526400592410043 4.94568253794987
tSNE_plx_20 high_detection -1.94318798733992 1.720188611729
tSNE_plx_20 high_detection -0.510908309988858 3.941305717757
tSNE_plx_20 high_detection 0.994072069213395 1.93846457310522
tSNE_plx_20 high_detection 0.789158816197917 5.18731498184009
tSNE_plx_20 high_detection -2.29164020182083 4.67274530698796
tSNE_plx_20 high_detection 0.61268303117602 2.7668999754855
tSNE_plx_20 low_detection -1.00052628177634 -6.90716199472982
tSNE_plx_20 low_detection -2.13862236547093 -4.50083735698605
tSNE_plx_20 low_detection -1.45620656111822 -2.60269656787032
tSNE_plx_20 low_detection -1.47065940924449 -3.17054677196493
tSNE_plx_20 low_detection -1.6719343120351 -3.04712952594906
tSNE_plx_20 low_detection -0.75174487177255 -6.61944687310263
tSNE_plx_20 low_detection 2.36390064936386 -1.33958325070159
tSNE_plx_20 low_detection -1.88270367674182 -7.44007167762398
tSNE_plx_20 low_detection -1.03820035464486 -4.79534287732818
tSNE_plx_20 low_detection -1.68631717143528 -7.80260908076131
tSNE_plx_20 low_detection -0.687258611530581 -6.26826959031299
tSNE_plx_20 low_detection 2.97308763151043 -3.3942831495645
tSNE_plx_20 low_detection 2.57813781432782 -3.90260373361825
tSNE_plx_20 low_detection -2.8423344673069 -6.69711479145578
tSNE_plx_20 low_detection 0.946554665957348 -3.89204507113606
tSNE_plx_20 low_detection 2.03751170983785 -2.55264107249887
tSNE_plx_20 low_detection -0.298218242796492 -0.718213166688823
tSNE_plx_20 low_detection -1.15076942403155 -4.6443955156535
tSNE_plx_20 low_detection -0.460311921992293 -3.58977341484274
tSNE_plx_20 low_detection -0.537866966774541 -3.65400175677527
tSNE_plx_20 low_detection -0.0194086266607779 -4.41741591733584
tSNE_plx_20 low_detection 0.155383566624748 -0.350069536181094
tSNE_plx_20 low_detection -1.66678521804778 -6.12055944160809
tSNE_plx_20 low_detection -3.03469073187722 -5.61303683295317
tSNE_plx_20 low_detection 0.46309639642731 -6.29059137590227
tSNE_plx_20 low_detection 0.430361911809369 -2.82796750402609
tSNE_plx_20 low_detection 1.69912672009626 -3.21302916939532
tSNE_plx_20 low_detection 2.35686464213127 -5.96663735075109
tSNE_plx_20 low_detection 2.68152213833948 -3.98038245722439
tSNE_plx_20 low_detection -4.17995273866588 -4.52289800154341
tSNE_plx_20 low_detection -2.74777853084883 -3.47425231522358
tSNE_plx_20 low_detection -0.0734497052869971 -3.23075688724974
tSNE_plx_20 low_detection -0.334455439120208 -1.20813836925027
tSNE_plx_20 low_detection -0.0759038992853244 -1.99613223687579
tSNE_plx_20 low_detection -1.49378767152733 -4.04014658117342
tSNE_plx_20 low_detection -2.85941994002441 -5.078036140788
tSNE_plx_20 low_detection -1.45053248894414 -2.8580332789976
tSNE_plx_20 low_detection 1.65435933177316 -2.13387729427385
tSNE_plx_20 low_detection 2.24660678124285 -2.82155807046142
tSNE_plx_20 low_detection 2.21436188932745 -0.620129985404676
tSNE_plx_20 low_detection 0.468299179876947 -2.81504588227234
tSNE_plx_20 low_detection 1.82096265266407 -1.70112697727552
tSNE_plx_20 low_detection -2.60422778461721 -2.32995296273171
tSNE_plx_20 low_detection -0.924474625202697 -4.73313632450044
tSNE_plx_20 low_detection 0.191767891633545 -6.15926759857602
tSNE_plx_20 low_detection -3.75449996597657 -3.60101399154084
tSNE_plx_20 low_detection 2.03402654059347 -3.29871770398964
tSNE_plx_20 low_detection 0.985052387648233 -5.09487137166585
tSNE_plx_20 low_detection -3.44494763998247 -6.25111429451503
tSNE_plx_20 low_detection 1.31637644479051 -4.0264403815988
tSNE_plx_20 low_detection 3.06614955887773 -6.15888099582199
tSNE_plx_20 low_detection 0.265994302046605 -2.50283142732224
tSNE_plx_20 low_detection 0.0473786601086758 -3.49874276525568
tSNE_plx_20 low_detection -3.18571765855174 -4.94115157118966
tSNE_plx_20 low_detection -2.30858122886186 -4.76719240639771
tSNE_plx_20 low_detection 4.14969592806808 -3.26154604301468
tSNE_plx_20 low_detection -2.18841899383275 -5.02743182419458
tSNE_plx_20 low_detection -2.71995093029568 -7.87331843505405
tSNE_plx_20 low_detection 2.92945323177392 -4.34753672436402
tSNE_plx_20 low_detection -1.55619615344745 -5.85451491163058
tSNE_plx_20 low_detection 2.08806986150739 -5.21696815334006
tSNE_plx_20 low_detection -3.10536987019875 -1.19738733598661
tSNE_plx_20 low_detection -1.95534648843778 -7.50829170084456
tSNE_plx_20 low_detection 0.00644174368027092 -5.2014795367462
tSNE_plx_20 low_detection -3.67822292354236 -4.0411558949676
tSNE_plx_20 low_detection -2.72974562180355 -3.50631813540714
tSNE_plx_20 low_detection -0.545460920220231 -6.04156806268815
tSNE_plx_20 low_detection 1.15099874238404 -0.17928460270816
tSNE_plx_20 low_detection 2.26282001948667 -5.86889758585117
tSNE_plx_20 low_detection 1.44689788005493 -4.26194389529009
tSNE_plx_20 low_detection 0.431245416566121 -6.11416958410137
tSNE_plx_20 low_detection 2.33096356579727 -1.33255475594636
tSNE_plx_20 low_detection -0.150242475135878 -5.18267865926483
tSNE_plx_20 low_detection -0.519561872970325 -6.82157948954213
tSNE_plx_20 low_detection 1.24121846821862 -2.30607681325048
tSNE_plx_20 low_detection 3.18358289412509 -2.414217033253
tSNE_plx_20 low_detection -0.906367402556828 -5.26553365480178
tSNE_plx_20 low_detection 0.880789051101153 -7.72357394977745
tSNE_plx_20 low_detection -1.23222915172043 -3.85093641928525
tSNE_plx_20 low_detection 0.46988063374369 -4.13707148742295
tSNE_plx_5 high_detection 6.43079130834551 -6.20071327318018
tSNE_plx_5 high_detection -10.365544033693 -20.1642311869106
tSNE_plx_5 high_detection -11.5260340224901 -6.07117168196009
tSNE_plx_5 high_detection -22.7189113713116 -2.54377822939747
tSNE_plx_5 high_detection -8.88958422031308 -19.5000183320576
tSNE_plx_5 high_detection -24.2278852587795 -14.1919192802101
tSNE_plx_5 high_detection -20.9795756623275 -15.8960085682399
tSNE_plx_5 high_detection -13.9657372584129 -12.7150293222014
tSNE_plx_5 high_detection -19.4734283370734 0.0932785450692667
tSNE_plx_5 high_detection -3.88922330873812 -2.22099436608581
tSNE_plx_5 high_detection -11.7231347726974 -18.8389866547599
tSNE_plx_5 high_detection -16.1530602387906 -11.8320296067179
tSNE_plx_5 high_detection -12.4919046700848 -2.20644487285234
tSNE_plx_5 high_detection -18.9018350592578 -2.92392379662514
tSNE_plx_5 high_detection -20.5571808742349 3.45912101341706
tSNE_plx_5 high_detection 2.31059654089658 -2.17772208124013
tSNE_plx_5 high_detection -19.9103535408454 2.34314758520097
tSNE_plx_5 high_detection -9.55000353947866 -7.81328226981326
tSNE_plx_5 high_detection -14.1862374345903 -8.48829533783501
tSNE_plx_5 high_detection -15.1153876229793 -3.66305164503926
tSNE_plx_5 high_detection -16.2408522544791 -8.49617929238042
tSNE_plx_5 high_detection -10.6054538958579 -7.17125367646205
tSNE_plx_5 high_detection 0.652785513068609 -2.62028048229834
tSNE_plx_5 high_detection -15.3564860647072 4.5135935789713
tSNE_plx_5 high_detection -21.793036754783 -11.8917585314465
tSNE_plx_5 high_detection -12.2052639596812 4.02335987101999
tSNE_plx_5 high_detection -29.1917499223609 2.43791943686227
tSNE_plx_5 high_detection -11.4923162779281 -10.6994983180271
tSNE_plx_5 high_detection -9.01211974798916 -1.68659306401983
tSNE_plx_5 high_detection -13.3414266841375 6.32980925096681
tSNE_plx_5 high_detection -11.0826419269931 -12.5839872727018
tSNE_plx_5 high_detection -19.222341399664 -16.2977528039061
tSNE_plx_5 high_detection -13.0746279899006 3.10553176218157
tSNE_plx_5 high_detection -17.0478238843475 -10.4089801085813
tSNE_plx_5 high_detection -16.4053645817505 -20.3759643462325
tSNE_plx_5 high_detection -21.2053030976802 -9.55398913566061
tSNE_plx_5 high_detection -20.0518478285545 -7.05336287443334
tSNE_plx_5 high_detection -16.3785469623279 -6.31659561069087
tSNE_plx_5 high_detection -24.699279342665 -2.90007198295682
tSNE_plx_5 high_detection -14.4740303278427 -21.2372341481644
tSNE_plx_5 high_detection -17.4580459008498 -15.1111538926937
tSNE_plx_5 high_detection -10.2673596473055 2.49917000819884
tSNE_plx_5 high_detection -12.54632757397 0.585513591007461
tSNE_plx_5 high_detection -4.14786449740278 -10.5356181168713
tSNE_plx_5 high_detection -23.3357346778625 -4.88597567393641
tSNE_plx_5 high_detection -16.1539188645781 -4.80307680414851
tSNE_plx_5 high_detection -18.4526678808114 -5.75160116194531
tSNE_plx_5 high_detection -11.0964465726487 -4.20665868462603
tSNE_plx_5 high_detection -15.2278559145154 1.52504572489296
tSNE_plx_5 high_detection -19.449418992276 -17.708632214856
tSNE_plx_5 high_detection -16.4143478867048 2.69533276987411
tSNE_plx_5 high_detection -5.79875917626789 -2.04001214352262
tSNE_plx_5 high_detection -18.9831292447844 -11.8639819497198
tSNE_plx_5 high_detection 3.62077322417182 -7.85398902178009
tSNE_plx_5 high_detection -18.8427243937314 -8.7890064530154
tSNE_plx_5 high_detection -26.3820550206842 -5.57422536904241
tSNE_plx_5 high_detection -10.4261536236838 -20.7035927250282
tSNE_plx_5 high_detection -23.5383516669523 -9.02244427289766
tSNE_plx_5 high_detection -18.8432475808513 -8.06750895363829
tSNE_plx_5 high_detection -22.6963175486848 1.21988928237105
tSNE_plx_5 high_detection -16.2726427646003 -15.0394048930307
tSNE_plx_5 high_detection -8.47800726102114 -5.1949034582137
tSNE_plx_5 high_detection -14.3284184032853 2.41248236120047
tSNE_plx_5 high_detection -15.7272724502919 -1.08938680094281
tSNE_plx_5 high_detection -7.70090121077699 -12.8108505088628
tSNE_plx_5 high_detection -13.8252745540706 -11.3374625700568
tSNE_plx_5 high_detection -29.2208367171928 2.48598020257926
tSNE_plx_5 high_detection -7.76256330421565 -1.32689507051629
tSNE_plx_5 high_detection -15.2556169224501 -10.4409282373499
tSNE_plx_5 high_detection -10.1429339041826 -3.74482690263489
tSNE_plx_5 high_detection -16.8171816639609 -0.359591783956388
tSNE_plx_5 high_detection -12.4008172411421 -3.16440552538695
tSNE_plx_5 high_detection -13.5103823561007 -17.5586904261626
tSNE_plx_5 high_detection -17.120151933377 -4.01132098780768
tSNE_plx_5 high_detection -10.7179906997445 -13.8530893384402
tSNE_plx_5 high_detection -15.6598218128795 -9.49717053451588
tSNE_plx_5 high_detection -14.6105731167002 -5.46219988406274
tSNE_plx_5 high_detection -23.630836077578 -3.47267791897338
tSNE_plx_5 high_detection -21.5007412875448 -9.44280910927945
tSNE_plx_5 high_detection -10.1588568230888 -10.2143069944371
tSNE_plx_5 low_detection 21.7300395794961 12.3519810822806
tSNE_plx_5 low_detection 18.4457050073669 -1.15963914988194
tSNE_plx_5 low_detection 14.0934448121547 15.5552753478821
tSNE_plx_5 low_detection 11.1589208458129 15.9335436829473
tSNE_plx_5 low_detection 11.4240024400049 15.2642944308099
tSNE_plx_5 low_detection 20.5322097407673 11.0215810958711
tSNE_plx_5 low_detection 3.60370697241526 1.524802450238
tSNE_plx_5 low_detection 23.4724810643813 16.665823286454
tSNE_plx_5 low_detection 20.9180684744929 4.84877427835095
tSNE_plx_5 low_detection 22.3967704695564 17.0385006134633
tSNE_plx_5 low_detection 19.2534173905793 10.4587698794098
tSNE_plx_5 low_detection 1.83087350534793 10.7098789163294
tSNE_plx_5 low_detection 3.1145415615427 10.4948120385493
tSNE_plx_5 low_detection 24.9767374981308 11.0143943012545
tSNE_plx_5 low_detection 11.141336599253 5.695276829997
tSNE_plx_5 low_detection 8.59100605495039 4.50852147427368
tSNE_plx_5 low_detection 6.08921449516256 -5.00986866016535
tSNE_plx_5 low_detection 19.4590379393325 4.19543587958271
tSNE_plx_5 low_detection 14.7993800034832 2.13291480924268
tSNE_plx_5 low_detection 14.6666496663411 1.55388668470667
tSNE_plx_5 low_detection 17.3964868086012 5.6424782237247
tSNE_plx_5 low_detection 5.28861291091332 -4.53880657137809
tSNE_plx_5 low_detection 23.7939567397188 8.87424317090179
tSNE_plx_5 low_detection 22.0119084289315 -1.53590227489396
tSNE_plx_5 low_detection 17.2903488241144 15.3342863938084
tSNE_plx_5 low_detection 10.4611569730798 -0.960724137644759
tSNE_plx_5 low_detection 6.10925055248732 9.97372317156349
tSNE_plx_5 low_detection 12.2185458130442 9.86408757858576
tSNE_plx_5 low_detection 4.42902584795392 10.7141490279214
tSNE_plx_5 low_detection 16.8858818765319 0.941105381612198
tSNE_plx_5 low_detection 17.5861203529691 19.1152885942225
tSNE_plx_5 low_detection 13.4487418670486 1.98060313895346
tSNE_plx_5 low_detection 8.69800522217669 -3.04305880664899
tSNE_plx_5 low_detection 11.5391445291623 -2.16691365050052
tSNE_plx_5 low_detection 18.4931072475104 3.25199867950765
tSNE_plx_5 low_detection 25.5224287281307 -1.30581308874316
tSNE_plx_5 low_detection 12.0896225952552 14.3502594249914
tSNE_plx_5 low_detection 6.06409007903286 1.92884060121542
tSNE_plx_5 low_detection 4.6482323418499 8.10925117236878
tSNE_plx_5 low_detection 2.81026015684992 -0.36284423150451
tSNE_plx_5 low_detection 11.1831049689809 0.602452033549103
tSNE_plx_5 low_detection 5.29357223354576 2.57588765018833
tSNE_plx_5 low_detection 19.6010488394751 17.5506621828014
tSNE_plx_5 low_detection 18.8627767280037 4.9822473065997
tSNE_plx_5 low_detection 17.6136654452198 16.1484863013759
tSNE_plx_5 low_detection 13.3883543972728 20.5379347601376
tSNE_plx_5 low_detection 5.16828883680458 8.96982831016593
tSNE_plx_5 low_detection 25.0600061313655 3.24730464802664
tSNE_plx_5 low_detection 25.3974005825913 -2.65137424177502
tSNE_plx_5 low_detection 11.06450353469 6.47776620069783
tSNE_plx_5 low_detection 10.9830916381071 11.7768445762641
tSNE_plx_5 low_detection 9.94525488959819 -1.26813346051125
tSNE_plx_5 low_detection 12.3510117890713 3.54566998898413
tSNE_plx_5 low_detection 26.4071071365478 -0.939637957358235
tSNE_plx_5 low_detection 19.5497077702641 -1.34139588011856
tSNE_plx_5 low_detection 3.53011721890267 7.32619603892738
tSNE_plx_5 low_detection 20.7089433591659 -0.870155186041153
tSNE_plx_5 low_detection 24.3637844186767 15.3431858080687
tSNE_plx_5 low_detection 14.9116195760372 5.89918894704387
tSNE_plx_5 low_detection 23.8791608084215 9.43540539225536
tSNE_plx_5 low_detection 8.84504733311847 10.0872615106184
tSNE_plx_5 low_detection 19.1843748290628 -2.98315506040137
tSNE_plx_5 low_detection 24.1640181467963 17.4474094753753
tSNE_plx_5 low_detection 24.4786080684896 1.94786499791585
tSNE_plx_5 low_detection 14.9539002436135 -0.151196496034662
tSNE_plx_5 low_detection 17.3161961676495 19.515142801493
tSNE_plx_5 low_detection 18.7851134495073 16.6412220728799
tSNE_plx_5 low_detection 9.8952008839655 6.96350909537026
tSNE_plx_5 low_detection 11.3734653224291 10.1906046276981
tSNE_plx_5 low_detection 12.509982833861 6.6987846607883
tSNE_plx_5 low_detection 19.1245742715694 14.8887431157051
tSNE_plx_5 low_detection 3.62708148651075 0.70530780375087
tSNE_plx_5 low_detection 22.2946761254107 5.14086270027493
tSNE_plx_5 low_detection 20.8544925439018 11.5751472741498
tSNE_plx_5 low_detection 7.01577448326631 1.51912332446188
tSNE_plx_5 low_detection 6.03230722672064 7.59083582382656
tSNE_plx_5 low_detection 24.2875468475161 1.30127758700375
tSNE_plx_5 low_detection 20.1833282194684 2.23768118273886
